path_id,od_id,local_path_id,path_type,origin_customer_id,destination_customer_id,origin_node,destination_node,node_path,arc_path,path_length_km,free_flow_time_h,congested_arc_count,is_ev
1937,661,0,shortest,Customer_34,Customer_28,66,16,"[66, 16]",[187],1.928265788621333,0.04820664471553333,0,0
1938,661,1,detour_2,Customer_34,Customer_28,66,16,"[66, 57, 16]","[431, 185]",2.0081699115316676,0.05020424778829169,0,0
1939,661,2,detour_3,Customer_34,Customer_28,66,16,"[66, 61, 16]","[447, 189]",5.500420696872644,0.11496144526376423,0,0
1940,662,0,shortest,Customer_34,Customer_66,66,16,"[66, 16]",[187],1.928265788621333,0.04820664471553333,0,0
1941,662,1,detour_2,Customer_34,Customer_66,66,16,"[66, 57, 16]","[431, 185]",2.0081699115316676,0.05020424778829169,0,0
1942,662,2,detour_3,Customer_34,Customer_66,66,16,"[66, 61, 16]","[447, 189]",5.500420696872644,0.11496144526376423,0,0
1943,663,0,shortest,Customer_34,Customer_1,66,1,"[66, 1]",[23],5.020127413028402,0.09127504387324367,0,0
1944,663,1,detour_2,Customer_34,Customer_1,66,1,"[66, 61, 1]","[447, 11]",5.8385656454318235,0.12110953523756748,0,0
1945,663,2,detour_3,Customer_34,Customer_1,66,1,"[66, 57, 61, 1]","[431, 428, 11]",8.699337777737625,0.17018540045383757,0,0
1946,664,0,shortest,Customer_34,Customer_69,66,9,"[66, 1, 9]","[23, 16]",6.460773162080584,0.12729118759954822,0,0
1947,664,1,detour_2,Customer_34,Customer_69,66,9,"[66, 61, 1, 9]","[447, 11, 16]",7.279211394484006,0.15712567896387203,0,0
1948,664,2,detour_3,Customer_34,Customer_69,66,9,"[66, 1, 26, 9]","[23, 12, 109]",8.770508219338257,0.16734128365116602,0,0
1949,665,0,shortest,Customer_34,Customer_50,66,26,"[66, 1, 26]","[23, 12]",7.615141868735924,0.13845712488610767,0,0
1950,665,1,detour_2,Customer_34,Customer_50,66,26,"[66, 1, 9, 26]","[23, 16, 108]",7.616139512682919,0.15617534636460656,0,0
1951,665,2,detour_3,Customer_34,Customer_50,66,26,"[66, 61, 1, 26]","[447, 11, 12]",8.433580101139345,0.16829161625043149,0,0
1952,666,0,shortest,Customer_34,Customer_30,66,47,"[66, 1, 47]","[23, 14]",9.505239146557635,0.17282252993741154,0,0
1953,666,1,detour_2,Customer_34,Customer_30,66,47,"[66, 1, 9, 47]","[23, 16, 112]",9.530328921782107,0.18310129232139408,0,0
1954,666,2,detour_3,Customer_34,Customer_30,66,47,"[66, 1, 26, 47]","[23, 12, 262]",9.556043463792964,0.18697966476253366,0,0
1955,667,0,shortest,Customer_34,Customer_60,66,47,"[66, 1, 47]","[23, 14]",9.505239146557635,0.17282252993741154,0,0
1956,667,1,detour_2,Customer_34,Customer_60,66,47,"[66, 1, 9, 47]","[23, 16, 112]",9.530328921782107,0.18310129232139408,0,0
1957,667,2,detour_3,Customer_34,Customer_60,66,47,"[66, 1, 26, 47]","[23, 12, 262]",9.556043463792964,0.18697966476253366,0,0
1958,668,0,shortest,Customer_34,Customer_65,66,47,"[66, 1, 47]","[23, 14]",9.505239146557635,0.17282252993741154,0,0
1959,668,1,detour_2,Customer_34,Customer_65,66,47,"[66, 1, 9, 47]","[23, 16, 112]",9.530328921782107,0.18310129232139408,0,0
1960,668,2,detour_3,Customer_34,Customer_65,66,47,"[66, 1, 26, 47]","[23, 12, 262]",9.556043463792964,0.18697966476253366,0,0
1961,669,0,shortest,Customer_34,Customer_80,66,3,"[66, 57, 77, 12, 30, 3]","[431, 426, 145, 148, 33]",17.65403936243099,0.3329981565391715,0,0
1962,669,1,detour_2,Customer_34,Customer_80,66,3,"[66, 16, 57, 77, 12, 30, 3]","[187, 184, 426, 145, 148, 33]",18.06589241072563,0.34329448274653757,0,0
1963,669,2,detour_3,Customer_34,Customer_80,66,3,"[66, 57, 77, 64, 30, 3]","[431, 426, 453, 303, 33]",18.362641952850943,0.34588184000135247,0,0
1964,670,0,shortest,Customer_34,Customer_9,66,34,"[66, 1, 26, 34]","[23, 12, 266]",10.40227786527738,0.18913232482322506,0,0
1965,670,1,detour_2,Customer_34,Customer_9,66,34,"[66, 1, 47, 34]","[23, 14, 329]",10.377181771117701,0.1946210955514132,1,0
1966,670,2,detour_3,Customer_34,Customer_9,66,34,"[66, 1, 9, 34]","[23, 16, 110]",10.349909057814036,0.19800274934015644,0,0
1967,671,0,shortest,Customer_34,Customer_38,66,14,"[66, 1, 26, 14]","[23, 12, 165]",10.807828939491278,0.19650598071802322,0,0
1968,671,1,detour_2,Customer_34,Customer_38,66,14,"[66, 1, 9, 26, 14]","[23, 16, 108, 165]",10.808826583438274,0.2142242021965221,0,0
1969,671,2,detour_3,Customer_34,Customer_38,66,14,"[66, 61, 1, 26, 14]","[447, 11, 12, 165]",11.6262671718947,0.22634047208234703,0,0
1970,672,0,shortest,Customer_34,Customer_55,66,48,"[66, 57, 77, 12, 30, 3, 48]","[431, 426, 145, 148, 33, 36]",21.269412460562126,0.39873221286882854,1,0
1971,672,1,avoid_congestion,Customer_34,Customer_55,66,48,"[66, 57, 77, 12, 30, 53, 48]","[431, 426, 145, 148, 300, 389]",20.617112387007303,0.4028444161383425,0,0
1972,672,2,detour_3,Customer_34,Customer_55,66,48,"[66, 16, 57, 77, 12, 30, 3, 48]","[187, 184, 426, 145, 148, 33, 36]",21.681265508856768,0.40902853907619463,1,0
1973,673,0,shortest,Customer_34,Customer_16,66,64,"[66, 57, 77, 64]","[431, 426, 453]",10.567398347032043,0.20415013807737242,0,0
1974,673,1,detour_2,Customer_34,Customer_16,66,64,"[66, 16, 57, 77, 64]","[187, 184, 426, 453]",10.979251395326685,0.21444646428473849,0,0
1975,673,2,detour_3,Customer_34,Customer_16,66,64,"[66, 57, 77, 54, 64]","[431, 426, 413, 410]",11.279130261585903,0.22079627882591243,0,0
1976,674,0,shortest,Customer_34,Customer_56,66,64,"[66, 57, 77, 64]","[431, 426, 453]",10.567398347032043,0.20415013807737242,0,0
1977,674,1,detour_2,Customer_34,Customer_56,66,64,"[66, 16, 57, 77, 64]","[187, 184, 426, 453]",10.979251395326685,0.21444646428473849,0,0
1978,674,2,detour_3,Customer_34,Customer_56,66,64,"[66, 57, 77, 54, 64]","[431, 426, 413, 410]",11.279130261585903,0.22079627882591243,0,0
1979,675,0,shortest,Customer_34,Customer_63,66,64,"[66, 57, 77, 64]","[431, 426, 453]",10.567398347032043,0.20415013807737242,0,0
1980,675,1,detour_2,Customer_34,Customer_63,66,64,"[66, 16, 57, 77, 64]","[187, 184, 426, 453]",10.979251395326685,0.21444646428473849,0,0
1981,675,2,detour_3,Customer_34,Customer_63,66,64,"[66, 57, 77, 54, 64]","[431, 426, 413, 410]",11.279130261585903,0.22079627882591243,0,0
1982,676,0,shortest,Customer_34,Customer_64,66,64,"[66, 57, 77, 64]","[431, 426, 453]",10.567398347032043,0.20415013807737242,0,0
1983,676,1,detour_2,Customer_34,Customer_64,66,64,"[66, 16, 57, 77, 64]","[187, 184, 426, 453]",10.979251395326685,0.21444646428473849,0,0
1984,676,2,detour_3,Customer_34,Customer_64,66,64,"[66, 57, 77, 54, 64]","[431, 426, 413, 410]",11.279130261585903,0.22079627882591243,0,0
1985,677,0,shortest,Customer_34,Customer_70,66,53,"[66, 57, 77, 12, 30, 53]","[431, 426, 145, 148, 300]",16.390522572695804,0.32599732860540614,0,0
1986,677,1,detour_2,Customer_34,Customer_70,66,53,"[66, 57, 77, 12, 60, 53]","[431, 426, 145, 150, 407]",17.75656046606277,0.33486217660520384,0,0
1987,677,2,detour_3,Customer_34,Customer_70,66,53,"[66, 16, 57, 77, 12, 30, 53]","[187, 184, 426, 145, 148, 300]",16.802375620990446,0.33629365481277224,0,0
1988,678,0,shortest,Customer_34,Customer_33,66,4,"[66, 1, 26, 14, 46, 50, 55, 4]","[23, 12, 165, 170, 384, 394, 47]",23.39543350586059,0.4253715182883744,2,0
1989,678,1,detour_2,Customer_34,Customer_33,66,4,"[66, 1, 9, 26, 14, 46, 50, 55, 4]","[23, 16, 108, 165, 170, 384, 394, 47]",23.396431149807587,0.44308973976687327,2,0
1990,678,2,detour_3,Customer_34,Customer_33,66,4,"[66, 1, 26, 14, 46, 50, 55, 17, 4]","[23, 12, 165, 170, 384, 394, 199, 51]",23.503986338114952,0.4476001760221407,3,0
1991,679,0,same_node,Customer_35,Customer_41,8,8,[8],[],0.0,0.0,0,0
1992,680,0,same_node,Customer_35,Customer_46,8,8,[8],[],0.0,0.0,0,0
1993,681,0,shortest,Customer_35,Customer_15,8,72,"[8, 72]",[94],1.2356874309437793,0.030892185773594483,1,0
1994,681,1,detour_2,Customer_35,Customer_15,8,72,"[8, 74, 72]","[106, 461]",3.4611195116649185,0.08652798779162296,2,0
1995,681,2,detour_3,Customer_35,Customer_15,8,72,"[8, 31, 72]","[92, 306]",3.6375536132472384,0.09093884033118096,2,0
1996,682,0,shortest,Customer_35,Customer_26,8,31,"[8, 31]",[92],1.5718002969005997,0.039295007422514995,1,0
1997,682,1,detour_2,Customer_35,Customer_26,8,31,"[8, 18, 31]","[98, 206]",1.9049794910342701,0.047624487275856754,2,0
1998,682,2,detour_3,Customer_35,Customer_26,8,31,"[8, 72, 31]","[94, 307]",3.301440747290418,0.08253601868226045,2,0
1999,683,0,shortest,Customer_35,Customer_67,8,31,"[8, 31]",[92],1.5718002969005997,0.039295007422514995,1,0
2000,683,1,detour_2,Customer_35,Customer_67,8,31,"[8, 18, 31]","[98, 206]",1.9049794910342701,0.047624487275856754,2,0
2001,683,2,detour_3,Customer_35,Customer_67,8,31,"[8, 72, 31]","[94, 307]",3.301440747290418,0.08253601868226045,2,0
2002,684,0,shortest,Customer_35,Customer_14,8,17,"[8, 17]",[96],1.6279584438067927,0.040698961095169815,1,0
2003,684,1,detour_2,Customer_35,Customer_14,8,17,"[8, 4, 17]","[43, 50]",2.4942098505990686,0.06235524626497672,2,0
2004,684,2,detour_3,Customer_35,Customer_14,8,17,"[8, 72, 17]","[94, 197]",3.7082713176300715,0.09270678294075178,2,0
2005,685,0,shortest,Customer_35,Customer_29,8,17,"[8, 17]",[96],1.6279584438067927,0.040698961095169815,1,0
2006,685,1,detour_2,Customer_35,Customer_29,8,17,"[8, 4, 17]","[43, 50]",2.4942098505990686,0.06235524626497672,2,0
2007,685,2,detour_3,Customer_35,Customer_29,8,17,"[8, 72, 17]","[94, 197]",3.7082713176300715,0.09270678294075178,2,0
2008,686,0,shortest,Customer_35,Customer_31,8,17,"[8, 17]",[96],1.6279584438067927,0.040698961095169815,1,0
2009,686,1,detour_2,Customer_35,Customer_31,8,17,"[8, 4, 17]","[43, 50]",2.4942098505990686,0.06235524626497672,2,0
2010,686,2,detour_3,Customer_35,Customer_31,8,17,"[8, 72, 17]","[94, 197]",3.7082713176300715,0.09270678294075178,2,0
2011,687,0,shortest,Customer_35,Customer_33,8,4,"[8, 4]",[43],2.0209872271174447,0.05052468067793612,1,0
2012,687,1,detour_2,Customer_35,Customer_33,8,4,"[8, 17, 4]","[96, 51]",2.1011810672884166,0.05252952668221041,2,0
2013,687,2,detour_3,Customer_35,Customer_33,8,4,"[8, 72, 4]","[94, 49]",4.17242488186316,0.08428741215394686,2,0
2014,688,0,shortest,Customer_35,Customer_3,8,74,"[8, 74]",[106],2.2410264063677987,0.05602566015919497,1,0
2015,688,1,detour_2,Customer_35,Customer_3,8,74,"[8, 72, 74]","[94, 460]",2.4557805362408995,0.061394513406022484,2,0
2016,688,2,detour_3,Customer_35,Customer_3,8,74,"[8, 55, 74]","[102, 414]",4.215148400249557,0.0865330239824477,2,0
2017,689,0,shortest,Customer_35,Customer_42,8,74,"[8, 74]",[106],2.2410264063677987,0.05602566015919497,1,0
2018,689,1,detour_2,Customer_35,Customer_42,8,74,"[8, 72, 74]","[94, 460]",2.4557805362408995,0.061394513406022484,2,0
2019,689,2,detour_3,Customer_35,Customer_42,8,74,"[8, 55, 74]","[102, 414]",4.215148400249557,0.0865330239824477,2,0
2020,690,0,shortest,Customer_35,Customer_47,8,74,"[8, 74]",[106],2.2410264063677987,0.05602566015919497,1,0
2021,690,1,detour_2,Customer_35,Customer_47,8,74,"[8, 72, 74]","[94, 460]",2.4557805362408995,0.061394513406022484,2,0
2022,690,2,detour_3,Customer_35,Customer_47,8,74,"[8, 55, 74]","[102, 414]",4.215148400249557,0.0865330239824477,2,0
2023,691,0,shortest,Customer_35,Customer_2,8,55,"[8, 55]",[102],2.764033950156048,0.050255162730109965,1,0
2024,691,1,detour_2,Customer_35,Customer_2,8,55,"[8, 72, 55]","[94, 417]",3.538123151316442,0.08845307878291106,2,0
2025,691,2,detour_3,Customer_35,Customer_2,8,55,"[8, 74, 55]","[106, 415]",3.6921408564613074,0.0923035214115327,2,0
2026,692,0,shortest,Customer_35,Customer_54,8,69,"[8, 31, 69]","[92, 310]",5.01902805916583,0.10197187582733738,2,0
2027,692,1,detour_2,Customer_35,Customer_54,8,69,"[8, 72, 69]","[94, 459]",5.2644009410360475,0.10414152232072663,2,0
2028,692,2,detour_3,Customer_35,Customer_54,8,69,"[8, 18, 69]","[98, 214]",5.178335579909229,0.10587750516772862,2,0
2029,693,0,shortest,Customer_35,Customer_55,8,48,"[8, 42, 48]","[100, 372]",5.0999025893843335,0.10753760709600838,2,0
2030,693,1,detour_2,Customer_35,Customer_55,8,48,"[8, 18, 48]","[98, 212]",6.221819649971614,0.12484994280522653,2,0
2031,693,2,detour_3,Customer_35,Customer_55,8,48,"[8, 31, 18, 48]","[92, 207, 212]",6.258987681555309,0.12577914359481893,3,0
2032,694,0,shortest,Customer_35,Customer_9,8,34,"[8, 55, 50, 46, 14, 34]","[102, 395, 385, 171, 168]",14.532004579193535,0.27814468879457266,2,0
2033,694,1,detour_2,Customer_35,Customer_9,8,34,"[8, 55, 50, 46, 14, 47, 34]","[102, 395, 385, 171, 162, 329]",15.620646150440841,0.30536072807575537,3,0
2034,694,2,detour_3,Customer_35,Customer_9,8,34,"[8, 74, 50, 46, 14, 34]","[106, 397, 385, 171, 168]",15.367079591303304,0.3086075963308944,2,0
2035,695,0,shortest,Customer_35,Customer_77,8,28,"[8, 59, 28]","[104, 283]",6.628716375074549,0.12052211591044634,2,0
2036,695,1,avoid_congestion,Customer_35,Customer_77,8,28,"[8, 59, 27, 28]","[104, 271, 272]",11.081224039828708,0.20147680072415836,1,0
2037,695,2,detour_2,Customer_35,Customer_77,8,28,"[8, 72, 28]","[94, 287]",6.6258862728094154,0.1288958010802424,2,0
2038,695,3,detour_3,Customer_35,Customer_77,8,28,"[8, 74, 28]","[106, 285]",6.961014566703737,0.14184362671075748,2,0
2039,696,0,shortest,Customer_35,Customer_5,8,7,"[8, 31, 69, 22, 7]","[92, 310, 239, 87]",12.860934422695369,0.24455199152787446,2,0
2040,696,1,detour_2,Customer_35,Customer_5,8,7,"[8, 72, 69, 22, 7]","[94, 459, 239, 87]",13.106307304565586,0.2467216380212637,2,0
2041,696,2,detour_3,Customer_35,Customer_5,8,7,"[8, 18, 69, 22, 7]","[98, 214, 239, 87]",13.02024194343877,0.2484576208682657,2,0
2042,697,0,shortest,Customer_35,Customer_71,8,32,"[8, 55, 32]","[102, 317]",6.994960504470553,0.1271811000812828,2,0
2043,697,1,detour_2,Customer_35,Customer_71,8,32,"[8, 55, 50, 32]","[102, 395, 319]",8.425648627123117,0.15319361140223853,3,0
2044,697,2,detour_3,Customer_35,Customer_71,8,32,"[8, 72, 55, 32]","[94, 417, 317]",7.769049705630948,0.1653790161340839,3,0
2045,698,0,shortest,Customer_35,Customer_30,8,47,"[8, 55, 50, 46, 14, 47]","[102, 395, 385, 171, 162]",14.748703525880774,0.2835621624617537,2,0
2046,698,1,detour_2,Customer_35,Customer_30,8,47,"[8, 55, 50, 46, 14, 34, 47]","[102, 395, 385, 171, 168, 328]",15.403947203753601,0.29994325440857433,3,0
2047,698,2,detour_3,Customer_35,Customer_30,8,47,"[8, 74, 50, 46, 14, 47]","[106, 397, 385, 171, 162]",15.583778537990543,0.3140250699980754,2,0
2048,699,0,same_node,Customer_36,Customer_59,62,62,[62],[],0.0,0.0,0,0
2049,700,0,same_node,Customer_36,Customer_62,62,62,[62],[],0.0,0.0,0,0
2050,701,0,shortest,Customer_36,Customer_4,62,56,"[62, 56]",[423],6.364542174036592,0.11571894861884713,0,0
2051,701,1,detour_2,Customer_36,Customer_4,62,56,"[62, 78, 56]","[450, 421]",10.498414289018283,0.1908802598003324,0,0
2052,701,2,detour_3,Customer_36,Customer_4,62,56,"[62, 16, 78, 56]","[193, 190, 421]",21.558846148543676,0.3919790208826123,0,0
2053,702,0,shortest,Customer_36,Customer_45,62,56,"[62, 56]",[423],6.364542174036592,0.11571894861884713,0,0
2054,702,1,detour_2,Customer_36,Customer_45,62,56,"[62, 78, 56]","[450, 421]",10.498414289018283,0.1908802598003324,0,0
2055,702,2,detour_3,Customer_36,Customer_45,62,56,"[62, 16, 78, 56]","[193, 190, 421]",21.558846148543676,0.3919790208826123,0,0
2056,703,0,shortest,Customer_36,Customer_28,62,16,"[62, 16]",[193],9.063213449963625,0.16478569909024773,0,0
2057,703,1,detour_2,Customer_36,Customer_28,62,16,"[62, 78, 16]","[450, 191]",9.06626138666686,0.16484111612121566,0,0
2058,703,2,detour_3,Customer_36,Customer_28,62,16,"[62, 57, 16]","[433, 185]",9.554957840801572,0.17540295109822737,0,0
2059,704,0,shortest,Customer_36,Customer_66,62,16,"[62, 16]",[193],9.063213449963625,0.16478569909024773,0,0
2060,704,1,detour_2,Customer_36,Customer_66,62,16,"[62, 78, 16]","[450, 191]",9.06626138666686,0.16484111612121566,0,0
2061,704,2,detour_3,Customer_36,Customer_66,62,16,"[62, 57, 16]","[433, 185]",9.554957840801572,0.17540295109822737,0,0
2062,705,0,shortest,Customer_36,Customer_18,62,57,"[62, 57]",[433],9.309079255199084,0.16925598645816517,0,0
2063,705,1,detour_2,Customer_36,Customer_18,62,57,"[62, 78, 57]","[450, 435]",9.312026426589693,0.16930957139253985,0,0
2064,705,2,detour_3,Customer_36,Customer_18,62,57,"[62, 16, 57]","[193, 184]",9.309092035566113,0.17093266373030994,0,0
2065,706,0,shortest,Customer_36,Customer_34,62,66,"[62, 16, 66]","[193, 186]",10.991479238584958,0.21299234380578105,0,0
2066,706,1,detour_2,Customer_36,Customer_34,62,66,"[62, 78, 16, 66]","[450, 191, 186]",10.994527175288193,0.21304776083674898,0,0
2067,706,2,detour_3,Customer_36,Customer_34,62,66,"[62, 57, 66]","[433, 430]",11.071370581128264,0.21331326960639466,0,0
2068,707,0,shortest,Customer_36,Customer_73,62,66,"[62, 16, 66]","[193, 186]",10.991479238584958,0.21299234380578105,0,0
2069,707,1,detour_2,Customer_36,Customer_73,62,66,"[62, 78, 16, 66]","[450, 191, 186]",10.994527175288193,0.21304776083674898,0,0
2070,707,2,detour_3,Customer_36,Customer_73,62,66,"[62, 57, 66]","[433, 430]",11.071370581128264,0.21331326960639466,0,0
2071,708,0,shortest,Customer_36,Customer_25,62,19,"[62, 57, 77, 19]","[433, 426, 221]",18.425683778148965,0.3350124323299812,0,0
2072,708,1,detour_2,Customer_36,Customer_25,62,19,"[62, 78, 57, 77, 19]","[450, 435, 426, 221]",18.428630949539574,0.33506601726435586,0,0
2073,708,2,detour_3,Customer_36,Customer_25,62,19,"[62, 16, 57, 77, 19]","[193, 184, 426, 221]",18.425696558515995,0.33668910960212595,0,0
2074,709,0,shortest,Customer_36,Customer_1,62,1,"[62, 78, 61, 1]","[450, 449, 11]",13.8180569589284,0.2512373992532436,0,0
2075,709,1,detour_2,Customer_36,Customer_1,62,1,"[62, 16, 61, 1]","[193, 188, 11]",16.015752898218025,0.2911955072403277,0,0
2076,709,2,detour_3,Customer_36,Customer_1,62,1,"[62, 78, 16, 61, 1]","[450, 191, 188, 11]",16.018800834921258,0.2912509242712956,0,0
2077,710,0,shortest,Customer_36,Customer_69,62,9,"[62, 78, 61, 1, 9]","[450, 449, 11, 16]",15.258702707980582,0.2872535429795482,0,0
2078,710,1,detour_2,Customer_36,Customer_69,62,9,"[62, 16, 61, 1, 9]","[193, 188, 11, 16]",17.456398647270206,0.3272116509666323,0,0
2079,710,2,detour_3,Customer_36,Customer_69,62,9,"[62, 78, 16, 61, 1, 9]","[450, 191, 188, 11, 16]",17.45944658397344,0.3272670679976002,0,0
2080,711,0,shortest,Customer_36,Customer_16,62,64,"[62, 57, 77, 64]","[433, 426, 453]",18.114186276301947,0.32934884138730813,0,0
2081,711,1,detour_2,Customer_36,Customer_16,62,64,"[62, 78, 57, 77, 64]","[450, 435, 426, 453]",18.117133447692556,0.3294024263216828,0,0
2082,711,2,detour_3,Customer_36,Customer_16,62,64,"[62, 16, 57, 77, 64]","[193, 184, 426, 453]",18.114199056668976,0.3310255186594529,0,0
2083,712,0,shortest,Customer_36,Customer_56,62,64,"[62, 57, 77, 64]","[433, 426, 453]",18.114186276301947,0.32934884138730813,0,0
2084,712,1,detour_2,Customer_36,Customer_56,62,64,"[62, 78, 57, 77, 64]","[450, 435, 426, 453]",18.117133447692556,0.3294024263216828,0,0
2085,712,2,detour_3,Customer_36,Customer_56,62,64,"[62, 16, 57, 77, 64]","[193, 184, 426, 453]",18.114199056668976,0.3310255186594529,0,0
2086,713,0,shortest,Customer_36,Customer_63,62,64,"[62, 57, 77, 64]","[433, 426, 453]",18.114186276301947,0.32934884138730813,0,0
2087,713,1,detour_2,Customer_36,Customer_63,62,64,"[62, 78, 57, 77, 64]","[450, 435, 426, 453]",18.117133447692556,0.3294024263216828,0,0
2088,713,2,detour_3,Customer_36,Customer_63,62,64,"[62, 16, 57, 77, 64]","[193, 184, 426, 453]",18.114199056668976,0.3310255186594529,0,0
2089,714,0,shortest,Customer_36,Customer_64,62,64,"[62, 57, 77, 64]","[433, 426, 453]",18.114186276301947,0.32934884138730813,0,0
2090,714,1,detour_2,Customer_36,Customer_64,62,64,"[62, 78, 57, 77, 64]","[450, 435, 426, 453]",18.117133447692556,0.3294024263216828,0,0
2091,714,2,detour_3,Customer_36,Customer_64,62,64,"[62, 16, 57, 77, 64]","[193, 184, 426, 453]",18.114199056668976,0.3310255186594529,0,0
2092,715,0,shortest,Customer_36,Customer_50,62,26,"[62, 78, 61, 1, 26]","[450, 449, 11, 12]",16.413071414635922,0.29841948026610765,0,0
2093,715,1,detour_2,Customer_36,Customer_50,62,26,"[62, 78, 61, 1, 9, 26]","[450, 449, 11, 16, 108]",16.414069058582918,0.31613770174460654,0,0
2094,715,2,detour_3,Customer_36,Customer_50,62,26,"[62, 16, 61, 1, 26]","[193, 188, 11, 12]",18.610767353925546,0.33837758825319175,0,0
2095,716,0,shortest,Customer_36,Customer_80,62,3,"[62, 57, 77, 12, 30, 3]","[433, 426, 145, 148, 33]",25.200827291700893,0.45819685984910713,0,0
2096,716,1,detour_2,Customer_36,Customer_80,62,3,"[62, 78, 57, 77, 12, 30, 3]","[450, 435, 426, 145, 148, 33]",25.203774463091502,0.4582504447834818,0,0
2097,716,2,detour_3,Customer_36,Customer_80,62,3,"[62, 16, 57, 77, 12, 30, 3]","[193, 184, 426, 145, 148, 33]",25.200840072067923,0.45987353712125195,0,0
2098,717,0,shortest,Customer_36,Customer_23,62,39,"[62, 57, 77, 64, 39]","[433, 426, 453, 359]",20.850451928477877,0.37909912597232504,0,0
2099,717,1,detour_2,Customer_36,Customer_23,62,39,"[62, 78, 57, 77, 64, 39]","[450, 435, 426, 453, 359]",20.853399099868486,0.3791527109066997,0,0
2100,717,2,detour_3,Customer_36,Customer_23,62,39,"[62, 16, 57, 77, 64, 39]","[193, 184, 426, 453, 359]",20.850464708844907,0.3807758032444698,0,0
2101,718,0,shortest,Customer_36,Customer_30,62,47,"[62, 78, 61, 1, 47]","[450, 449, 11, 14]",18.303168692457632,0.33278488531741146,0,0
